Calendario[Mês/Ano];Ramo_Atividade;Pais;Regiao;FATO[P.NF.OperacaoFini];Cliente;UF;Linha_Producao;Gramagem;Macro_Formato;Nome_Produto;Grupo_Produto;Tipo_Produto;Municipio;Canal;Gerente_Regional;Vendedor;Cod_Produto;Quantidade;Valor_Total;Peso_Liquido;Data_SellIn;Ano_Mes
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;24;957,60;23,04;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;796;31609,16;764,16;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;1456;58094,40;1397,76;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FINIBURGUERS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100F01002;364;14454,44;349,44;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M12002;1456;42695,25;1397,76;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M12002;2340;92921,40;2246,40;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M12002;3640;145236,00;3494,40;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M12002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M12002;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M13003;1092;32021,45;1048,32;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M13003;1014;40265,94;973,44;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M13003;2184;87141,60;2096,64;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M13003;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M13003;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100U00102;728;21347,63;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100U00102;1456;57817,76;1397,76;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100U00102;2184;87141,60;2096,64;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100U00102;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100U00102;728;29047,20;698,88;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26101;192;11053,44;460,80;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26201;480;27633,60;1152,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26301;240;13816,80;576,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH AZUL/BRA CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26501;240;13816,80;576,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.PIPOCA 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M29301;364;20278,44;873,60;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.PIPOCA 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M29301;720;41450,40;1728,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSHBOO 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M29901;676;37659,96;1622,40;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;SUPLEMENTOS;DG 30;SM;DR.GOOD MULTIGOOD KIDS 12X30UN;SUPLEMENTO 12X30UN;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;112250D10511;3;683,94;4,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;SUPLEMENTOS;DG 30;SM;DR.GOOD VIT C AD DIET 12X30UN;SUPLEMENTO 12X30UN;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;112250D10911;2;455,96;4,03;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE SALADA FRUTAS 12X18X14G;CHICLE 12X18X14G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113014C01706;110;13259,40;332,64;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE MORANGO 12X18X14G;CHICLE 12X18X14G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113014C02906;220;26518,80;665,28;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE CLASSICOS 12X18X14G;CHICLE 12X18X14G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113014C14706;50;6146,00;151,20;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE CLASSICOS 12X18X14G;CHICLE 12X18X14G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113014C14706;110;13259,40;332,64;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES UVA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T11002;120;10005,60;259,20;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES UVA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T11002;106;8838,28;228,96;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES UVA CITR 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T11203;85;7087,30;183,60;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TWISTER 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T11702;120;10005,60;259,20;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TUTTI FRUTTI CB 12X12X15;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T12503;140;11673,20;302,40;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES TUTTI FRUTTI CB 12X12X15;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T12503;145;12090,10;313,20;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TRES CORES CB 12X12X15G;REGALIZ 12X12X17G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T12603;60;5002,80;129,60;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES TRES CORES CB 12X12X15G;REGALIZ 12X12X17G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T12603;160;13340,80;345,60;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES MORANGO CB 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T12702;180;15008,40;388,80;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES MORANGO CB 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T12702;262;21845,56;565,92;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES PINTA LINGUA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T13202;80;6670,40;172,80;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES PINTA LINGUA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T13202;140;11673,20;302,40;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;FESTA 17 G;SM;TUBES FACA FESTA MIX 12X10X15G;REGALIZ 12X10X17G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T14399;560;36708,00;1008,00;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;15 G;MONOPORÇAO;AMORAS 24X12X15G;GOMA 24X12X15G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113018A00104;168;28019,04;725,76;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;15 G;MONOPORÇAO;AMORAS 24X12X15G;GOMA 24X12X15G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113018A00104;56;9339,68;241,92;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;NS 18 G;MONOPORÇAO;B.ESTAR VIT C KIDS BAN24X12X18;GOMA 24X12X18G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113018V03202;3;1693,71;15,55;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO CITR 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T03003;105;15422,40;408,24;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO CITR 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T03003;210;30844,80;816,48;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO CITR 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T03003;77;11090,31;299,38;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES IOGURTE 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16102;140;20563,20;544,32;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES IOGURTE 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16102;157;22612,71;610,42;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16202;224;32901,12;870,91;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16202;77;11090,31;299,38;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES TWISTER 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16302;180;26438,40;699,84;2023-10-01;2023-10
out 2023;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES TWISTER 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16302;77;11090,31;299,38;2023-10-01;2023-10
